visit_id,user_id,dow,interaction,purchase
v048043,u049080,Friday,1,0
v048044,u026561,Wednesday,0,0
v048045,u009448,Tuesday,0,0
v048046,u036420,Tuesday,0,0
v048047,u006518,Thursday,1,75
v048048,u022355,Thursday,1,35
v048049,u016960,Sunday,0,0
v048050,u019922,Tuesday,1,75
v048051,u049965,Sunday,0,0
v048052,u002076,Friday,1,0
v048053,u042986,Friday,0,0
v048054,u036041,Monday,0,0
v048055,u031902,Saturday,0,0
v048056,u018777,Thursday,0,0
v048057,u041926,Thursday,0,0
v048058,u038377,Friday,0,0
v048059,u044086,Wednesday,0,0
v048060,u013244,Sunday,0,0
v048061,u048739,Tuesday,0,0
v048062,u034745,Friday,0,0
v048063,u029654,Monday,0,0
v048064,u034179,Monday,0,0
v048065,u034321,Saturday,0,0
v048066,u029673,Sunday,0,0
v048067,u036052,Wednesday,1,150
v048068,u010705,Sunday,0,0
v048069,u014740,Wednesday,0,0
v048070,u042521,Sunday,0,0
v048071,u028756,Tuesday,0,0
v048072,u049791,Wednesday,1,0
v048073,u032476,Tuesday,0,0
v048074,u041796,Friday,1,0
v048075,u015443,Saturday,0,0
v048076,u027349,Wednesday,0,0
v048077,u026624,Friday,0,0
v048078,u010840,Wednesday,0,0
v048079,u004537,Sunday,0,0
v048080,u024399,Thursday,0,0
v048081,u038602,Monday,0,0
v048082,u020708,Sunday,0,0
v048083,u039316,Sunday,0,0
v048084,u016733,Tuesday,0,0
v048085,u037203,Friday,0,0
v048086,u033746,Monday,1,0
v048087,u022248,Friday,0,0
v048088,u001520,Friday,0,0
v048089,u027265,Monday,0,0
v048090,u036729,Wednesday,0,0
v048091,u049784,Tuesday,0,0
v048092,u015174,Thursday,0,0
v048093,u048655,Thursday,0,0
v048094,u001769,Tuesday,0,0
v048095,u018144,Monday,0,0
v048096,u003454,Sunday,0,0
v048097,u021678,Sunday,0,0
v048098,u004665,Thursday,0,0
v048099,u005409,Tuesday,1,35
v048100,u038921,Saturday,0,0
v048101,u025214,Wednesday,0,0
v048102,u002155,Friday,0,0
v048103,u038071,Tuesday,1,35
v048104,u046565,Friday,0,0
v048105,u014786,Saturday,0,0
v048106,u019060,Monday,0,0
v048107,u044653,Monday,0,0
v048108,u006667,Thursday,0,0
v048109,u018482,Tuesday,0,0
v048110,u046267,Thursday,1,35
v048111,u040848,Monday,0,0
v048112,u047656,Wednesday,0,0
v048113,u019543,Friday,0,0
v048114,u005797,Friday,0,0
v048115,u028297,Sunday,0,0
v048116,u014310,Wednesday,0,0
v048117,u028365,Wednesday,1,0
v048118,u022888,Tuesday,0,0
v048119,u010737,Friday,0,0
v048120,u015346,Sunday,0,0
v048121,u005877,Monday,0,0
v048122,u022726,Tuesday,1,75
v048123,u047973,Saturday,0,0
v048124,u041458,Tuesday,0,0
v048125,u023310,Sunday,1,75
v048126,u008108,Saturday,1,0
v048127,u008323,Thursday,1,35
v048128,u020281,Friday,0,0
v048129,u046213,Sunday,1,0
v048130,u039643,Sunday,0,0
v048131,u015647,Wednesday,0,0
v048132,u014739,Tuesday,0,0
v048133,u024420,Saturday,0,0
v048134,u006633,Tuesday,0,0
v048135,u039538,Friday,0,0
v048136,u043400,Sunday,0,0
v048137,u006458,Thursday,0,0
v048138,u030624,Thursday,0,0
v048139,u026134,Sunday,0,0
v048140,u036605,Wednesday,0,0
v048141,u004115,Monday,0,0
v048142,u007632,Thursday,0,0
v048143,u042857,Tuesday,1,35
v048144,u047136,Saturday,0,0
v048145,u014426,Wednesday,0,0
v048146,u042054,Sunday,0,0
v048147,u017481,Friday,1,35
v048148,u014184,Monday,0,0
v048149,u048427,Monday,0,0
v048150,u001896,Wednesday,0,0
v048151,u027078,Tuesday,0,0
v048152,u013650,Friday,0,0
v048153,u013007,Sunday,1,150
v048154,u016232,Sunday,1,0
v048155,u044626,Monday,0,0
v048156,u010526,Saturday,0,0
v048157,u032665,Tuesday,0,0
v048158,u026737,Tuesday,1,35
v048159,u042715,Sunday,1,35
v048160,u043444,Friday,1,35
v048161,u049280,Monday,0,0
v048162,u032612,Monday,0,0
v048163,u020938,Friday,0,0
v048164,u041582,Saturday,0,0
v048165,u022343,Friday,0,0
v048166,u015253,Sunday,0,0
v048167,u045483,Thursday,1,75
v048168,u028235,Tuesday,1,0
v048169,u010126,Sunday,0,0
v048170,u022864,Friday,0,0
v048171,u032077,Friday,0,0
v048172,u049367,Tuesday,1,150
v048173,u047851,Wednesday,1,150
v048174,u042672,Thursday,0,0
v048175,u033174,Thursday,0,0
v048176,u035994,Sunday,0,0
v048177,u003916,Tuesday,1,0
v048178,u048533,Monday,0,0
v048179,u008812,Monday,0,0
v048180,u044963,Tuesday,1,0
v048181,u020669,Friday,0,0
v048182,u025836,Tuesday,0,0
v048183,u034631,Sunday,0,0
v048184,u041479,Tuesday,1,35
v048185,u019746,Wednesday,0,0
v048186,u030392,Saturday,1,35
v048187,u003132,Saturday,1,0
v048188,u012403,Tuesday,0,0
v048189,u028161,Thursday,0,0
v048190,u026713,Tuesday,1,0
v048191,u043980,Saturday,0,0
v048192,u021646,Tuesday,1,35
v048193,u005284,Sunday,0,0
v048194,u006803,Sunday,0,0
v048195,u018723,Saturday,0,0
v048196,u004691,Sunday,0,0
v048197,u028824,Wednesday,0,0
v048198,u026225,Wednesday,1,0
v048199,u038582,Saturday,0,0
v048200,u046292,Sunday,0,0
v048201,u040535,Wednesday,0,0
v048202,u014877,Saturday,0,0
v048203,u038228,Wednesday,0,0
v048204,u031776,Saturday,0,0
v048205,u015402,Monday,0,0
v048206,u041477,Thursday,0,0
v048207,u036006,Sunday,0,0
v048208,u027791,Sunday,0,0
v048209,u008291,Saturday,0,0
v048210,u015750,Saturday,0,0
v048211,u031121,Friday,1,35
v048212,u032486,Thursday,0,0
v048213,u024344,Monday,0,0
v048214,u038762,Friday,0,0
v048215,u031850,Thursday,1,150
v048216,u014897,Saturday,0,0
v048217,u032268,Thursday,0,0
v048218,u039920,Friday,0,0
v048219,u045667,Sunday,1,0
v048220,u039929,Wednesday,0,0
v048221,u017851,Tuesday,1,75
v048222,u004442,Thursday,0,0
v048223,u031277,Saturday,0,0
v048224,u041335,Tuesday,0,0
v048225,u030710,Monday,0,0
v048226,u030627,Saturday,0,0
v048227,u029197,Monday,1,35
v048228,u013352,Sunday,0,0
v048229,u032210,Wednesday,1,75
v048230,u042788,Wednesday,1,0
v048231,u030303,Sunday,0,0
v048232,u009892,Wednesday,0,0
v048233,u007588,Wednesday,0,0
v048234,u026179,Thursday,1,35
v048235,u015794,Saturday,0,0
v048236,u033374,Thursday,0,0
v048237,u043536,Sunday,0,0
v048238,u007240,Wednesday,0,0
v048239,u020233,Thursday,0,0
v048240,u035115,Saturday,0,0
v048241,u005104,Tuesday,0,0
v048242,u043863,Sunday,0,0
v048243,u016978,Saturday,0,0
v048244,u045627,Sunday,1,35
v048245,u006402,Sunday,0,0
v048246,u011335,Monday,0,0
v048247,u012780,Saturday,0,0
v048248,u027530,Sunday,0,0
v048249,u040940,Wednesday,0,0
v048250,u035142,Saturday,0,0
v048251,u011595,Saturday,0,0
v048252,u037222,Saturday,0,0
v048253,u041910,Monday,0,0
v048254,u016702,Thursday,1,35
v048255,u024817,Wednesday,0,0
v048256,u016628,Saturday,0,0
v048257,u033224,Monday,0,0
v048258,u001718,Tuesday,1,75
v048259,u042450,Monday,0,0
v048260,u027089,Wednesday,0,0
v048261,u022465,Tuesday,0,0
v048262,u038269,Wednesday,0,0
v048263,u048522,Wednesday,0,0
v048264,u008771,Wednesday,0,0
v048265,u013368,Friday,1,0
v048266,u012797,Wednesday,0,0
v048267,u014611,Sunday,0,0
v048268,u017855,Saturday,0,0
v048269,u035343,Saturday,1,35
v048270,u046004,Tuesday,1,150
v048271,u029258,Wednesday,0,0
v048272,u013139,Saturday,0,0
v048273,u006388,Friday,0,0
v048274,u005167,Monday,1,0
v048275,u013660,Sunday,1,150
v048276,u014527,Saturday,0,0
v048277,u014170,Friday,1,35
v048278,u017072,Friday,0,0
v048279,u012152,Saturday,0,0
v048280,u009358,Friday,0,0
v048281,u027752,Saturday,0,0
v048282,u006860,Monday,1,35
v048283,u002785,Saturday,0,0
v048284,u029261,Monday,0,0
v048285,u032575,Wednesday,1,0
v048286,u005086,Tuesday,0,0
v048287,u025601,Wednesday,0,0
v048288,u007857,Tuesday,0,0
v048289,u045081,Wednesday,0,0
v048290,u026694,Sunday,0,0
v048291,u007910,Monday,0,0
v048292,u042177,Saturday,0,0
v048293,u034723,Saturday,0,0
v048294,u040333,Saturday,0,0
v048295,u042077,Thursday,1,0
v048296,u018422,Friday,1,35
v048297,u020458,Sunday,1,35
v048298,u036432,Friday,1,35
v048299,u043171,Friday,0,0
v048300,u036700,Friday,0,0
v048301,u003954,Monday,0,0
v048302,u038223,Tuesday,0,0
v048303,u023758,Sunday,0,0
v048304,u031778,Sunday,0,0
v048305,u045109,Sunday,0,0
v048306,u035533,Tuesday,0,0
v048307,u023649,Wednesday,0,0
v048308,u035679,Tuesday,0,0
v048309,u006865,Tuesday,1,75
v048310,u035713,Saturday,0,0
v048311,u017230,Friday,0,0
v048312,u021680,Friday,0,0
v048313,u034333,Monday,0,0
v048314,u004010,Thursday,0,0
v048315,u014038,Wednesday,0,0
v048316,u036989,Sunday,0,0
v048317,u043777,Monday,0,0
v048318,u027521,Wednesday,0,0
v048319,u024191,Saturday,1,35
v048320,u002833,Thursday,0,0
v048321,u033207,Sunday,0,0
v048322,u046043,Thursday,0,0
v048323,u045259,Wednesday,0,0
v048324,u028184,Sunday,0,0
v048325,u001493,Thursday,0,0
v048326,u043826,Sunday,0,0
v048327,u010266,Tuesday,0,0
v048328,u015948,Wednesday,0,0
v048329,u040612,Sunday,1,0
v048330,u035947,Sunday,0,0
v048331,u008831,Tuesday,0,0
v048332,u046702,Thursday,0,0
v048333,u049407,Sunday,0,0
v048334,u010125,Saturday,1,150
v048335,u017840,Friday,0,0
v048336,u023434,Wednesday,0,0
v048337,u040075,Saturday,0,0
v048338,u023335,Saturday,1,35
v048339,u028095,Sunday,1,35
v048340,u005246,Friday,0,0
v048341,u012453,Thursday,0,0
v048342,u001968,Thursday,0,0
v048343,u048090,Monday,0,0
v048344,u003251,Friday,0,0
v048345,u009849,Thursday,0,0
v048346,u047056,Monday,0,0
v048347,u033189,Thursday,0,0
v048348,u004752,Saturday,0,0
v048349,u039161,Saturday,0,0
v048350,u045640,Tuesday,0,0
v048351,u019475,Wednesday,0,0
v048352,u026957,Wednesday,0,0
v048353,u042792,Tuesday,0,0
v048354,u009024,Saturday,1,35
v048355,u002242,Monday,0,0
v048356,u040373,Wednesday,0,0
v048357,u014225,Monday,0,0
v048358,u020005,Tuesday,0,0
v048359,u016635,Thursday,0,0
v048360,u007417,Sunday,0,0
v048361,u009774,Sunday,0,0
v048362,u019433,Sunday,0,0
v048363,u027296,Wednesday,0,0
v048364,u044746,Saturday,0,0
v048365,u027819,Friday,0,0
v048366,u002802,Thursday,0,0
v048367,u021509,Thursday,0,0
v048368,u043324,Tuesday,0,0
v048369,u029258,Monday,0,0
v048370,u002589,Monday,1,35
v048371,u028916,Friday,0,0
v048372,u042111,Thursday,0,0
v048373,u046047,Thursday,0,0
v048374,u040061,Wednesday,0,0
v048375,u022545,Wednesday,0,0
v048376,u010202,Saturday,1,35
v048377,u015743,Sunday,0,0
v048378,u029014,Friday,0,0
v048379,u049743,Saturday,0,0
v048380,u003953,Thursday,1,35
v048381,u022827,Monday,0,0
v048382,u006662,Thursday,0,0
v048383,u042298,Sunday,1,0
v048384,u019950,Sunday,0,0
v048385,u002436,Sunday,1,35
v048386,u044939,Thursday,1,0
v048387,u030645,Tuesday,0,0
v048388,u020329,Wednesday,0,0
v048389,u036184,Thursday,0,0
v048390,u005889,Tuesday,0,0
v048391,u017191,Wednesday,0,0
v048392,u005012,Monday,0,0
v048393,u037605,Wednesday,0,0
v048394,u018077,Tuesday,0,0
v048395,u025499,Saturday,0,0
v048396,u013004,Thursday,1,75
v048397,u006601,Thursday,0,0
v048398,u002862,Wednesday,0,0
v048399,u033903,Thursday,0,0
v048400,u011357,Sunday,0,0
v048401,u021074,Thursday,0,0
v048402,u028150,Monday,1,75
v048403,u011717,Wednesday,0,0
v048404,u017872,Friday,0,0
v048405,u027032,Monday,1,35
v048406,u040227,Saturday,0,0
v048407,u034078,Friday,0,0
v048408,u021520,Wednesday,0,0
v048409,u002244,Tuesday,1,0
v048410,u016992,Sunday,1,0
v048411,u033758,Saturday,0,0
v048412,u001040,Friday,0,0
v048413,u043993,Tuesday,0,0
v048414,u008108,Sunday,0,0
v048415,u026591,Wednesday,1,75
v048416,u020242,Tuesday,0,0
v048417,u044008,Saturday,0,0
v048418,u026103,Monday,1,0
v048419,u042088,Thursday,1,0
v048420,u001500,Saturday,1,35
v048421,u036991,Wednesday,0,0
v048422,u001782,Tuesday,0,0
v048423,u024057,Monday,0,0
v048424,u011052,Sunday,1,150
v048425,u026403,Thursday,0,0
v048426,u043099,Thursday,0,0
v048427,u045047,Saturday,0,0
v048428,u025885,Saturday,0,0
v048429,u047050,Friday,0,0
v048430,u025766,Monday,0,0
v048431,u009560,Thursday,0,0
v048432,u025527,Friday,1,35
v048433,u003464,Tuesday,0,0
v048434,u042542,Saturday,0,0
v048435,u044858,Saturday,1,0
v048436,u025733,Sunday,0,0
v048437,u027999,Tuesday,1,75
v048438,u023416,Wednesday,0,0
v048439,u041537,Monday,1,75
v048440,u029432,Saturday,0,0
v048441,u002973,Sunday,1,0
v048442,u005768,Monday,0,0
v048443,u037012,Wednesday,0,0
v048444,u004090,Monday,0,0
v048445,u007134,Sunday,1,75
v048446,u028232,Monday,0,0
v048447,u032173,Friday,1,35
v048448,u033351,Wednesday,0,0
v048449,u022755,Saturday,0,0
v048450,u008250,Sunday,0,0
v048451,u036194,Sunday,0,0
v048452,u006646,Sunday,0,0
v048453,u027769,Saturday,0,0
v048454,u004769,Friday,0,0
v048455,u021684,Wednesday,1,150
v048456,u007003,Monday,1,35
v048457,u008883,Friday,0,0
v048458,u001628,Tuesday,0,0
v048459,u032286,Sunday,0,0
v048460,u029693,Friday,0,0
v048461,u010245,Saturday,0,0
v048462,u000229,Friday,0,0
v048463,u011380,Saturday,0,0
v048464,u001904,Saturday,1,35
v048465,u037687,Sunday,0,0
v048466,u006120,Wednesday,0,0
v048467,u003343,Friday,0,0
v048468,u011416,Saturday,0,0
v048469,u007103,Thursday,1,0
v048470,u000119,Monday,0,0
v048471,u035529,Saturday,0,0
v048472,u007852,Tuesday,0,0
v048473,u036409,Monday,0,0
v048474,u029959,Wednesday,1,35
v048475,u011182,Sunday,0,0
v048476,u026654,Thursday,0,0
v048477,u035387,Thursday,0,0
v048478,u047454,Thursday,0,0
v048479,u024443,Tuesday,0,0
v048480,u038989,Monday,0,0
v048481,u024909,Thursday,0,0
v048482,u039840,Wednesday,0,0
v048483,u038133,Wednesday,1,35
v048484,u006011,Saturday,1,35
v048485,u045020,Tuesday,0,0
v048486,u006537,Monday,0,0
v048487,u027138,Saturday,0,0
v048488,u004687,Sunday,0,0
v048489,u040354,Sunday,0,0
v048490,u041650,Saturday,0,0
v048491,u031712,Wednesday,0,0
v048492,u011220,Tuesday,1,0
v048493,u012535,Wednesday,0,0
v048494,u045484,Saturday,0,0
v048495,u044843,Monday,1,0
v048496,u046916,Wednesday,0,0
v048497,u015310,Wednesday,1,150
v048498,u038603,Thursday,0,0
v048499,u006756,Monday,0,0
v048500,u035042,Tuesday,0,0
v048501,u031735,Saturday,0,0
v048502,u046437,Thursday,0,0
v048503,u007198,Saturday,0,0
v048504,u016252,Sunday,0,0
v048505,u028880,Friday,0,0
v048506,u030242,Sunday,0,0
v048507,u026190,Monday,0,0
v048508,u019269,Thursday,0,0
v048509,u008518,Monday,0,0
v048510,u045600,Thursday,0,0
v048511,u013496,Saturday,0,0
v048512,u023144,Wednesday,0,0
v048513,u034732,Sunday,0,0
v048514,u018816,Wednesday,0,0
v048515,u046757,Tuesday,0,0
v048516,u049418,Friday,0,0
v048517,u043793,Saturday,0,0
v048518,u030152,Sunday,0,0
v048519,u038194,Saturday,0,0
v048520,u022529,Friday,0,0
v048521,u041985,Sunday,1,0
v048522,u036448,Tuesday,0,0
v048523,u017001,Wednesday,0,0
v048524,u022006,Sunday,1,150
v048525,u040837,Friday,0,0
v048526,u043147,Monday,0,0
v048527,u018084,Sunday,0,0
v048528,u034578,Sunday,1,35
v048529,u014885,Monday,0,0
v048530,u015114,Sunday,0,0
v048531,u049512,Saturday,0,0
v048532,u039772,Thursday,0,0
v048533,u012130,Wednesday,0,0
v048534,u035822,Tuesday,0,0
v048535,u021765,Thursday,1,0
v048536,u049174,Sunday,0,0
v048537,u006298,Tuesday,0,0
v048538,u002727,Sunday,0,0
v048539,u028941,Sunday,0,0
v048540,u009249,Monday,0,0
v048541,u006717,Saturday,1,0
v048542,u025177,Thursday,1,35
v048543,u028838,Wednesday,1,0
v048544,u028673,Tuesday,0,0
v048545,u006705,Tuesday,1,0
v048546,u016072,Friday,0,0
v048547,u018146,Sunday,1,150
v048548,u020043,Wednesday,1,0
v048549,u029234,Wednesday,0,0
v048550,u031667,Sunday,0,0
v048551,u049757,Friday,0,0
v048552,u044673,Saturday,0,0
v048553,u007929,Thursday,0,0
v048554,u023540,Sunday,1,0
v048555,u015192,Monday,1,35
v048556,u017967,Thursday,0,0
v048557,u020356,Monday,0,0
v048558,u041612,Friday,0,0
v048559,u027770,Tuesday,0,0
v048560,u016601,Monday,0,0
v048561,u035599,Wednesday,1,35
v048562,u047478,Tuesday,0,0
v048563,u000145,Thursday,0,0
v048564,u040391,Saturday,1,35
v048565,u015515,Sunday,0,0
v048566,u005721,Saturday,1,75
v048567,u001037,Thursday,0,0
v048568,u044422,Monday,0,0
v048569,u046535,Thursday,0,0
v048570,u041648,Saturday,0,0
v048571,u028648,Friday,0,0
v048572,u041403,Sunday,1,35
v048573,u019778,Thursday,0,0
v048574,u033887,Tuesday,0,0
v048575,u024532,Saturday,0,0
v048576,u029885,Saturday,1,0
v048577,u040842,Wednesday,0,0
v048578,u033442,Tuesday,1,75
v048579,u003393,Thursday,0,0
v048580,u029522,Sunday,0,0
v048581,u014478,Thursday,1,150
v048582,u034154,Wednesday,0,0
v048583,u009226,Wednesday,0,0
v048584,u031475,Tuesday,1,35
v048585,u041970,Sunday,1,0
v048586,u018557,Tuesday,1,75
v048587,u041324,Sunday,1,75
v048588,u035571,Friday,0,0
v048589,u018034,Saturday,1,35
v048590,u047194,Saturday,1,150
v048591,u027170,Sunday,0,0
v048592,u046119,Monday,0,0
v048593,u028389,Sunday,0,0
v048594,u009381,Monday,1,0
v048595,u011256,Tuesday,0,0
v048596,u022157,Tuesday,0,0
v048597,u007585,Saturday,0,0
v048598,u031166,Monday,0,0
v048599,u000364,Thursday,0,0
v048600,u028002,Wednesday,0,0
v048601,u009973,Sunday,0,0
v048602,u025056,Friday,1,35
v048603,u018404,Friday,0,0
v048604,u033263,Monday,1,75
v048605,u028048,Tuesday,0,0
v048606,u017364,Thursday,1,0
v048607,u001336,Tuesday,1,0
v048608,u006631,Monday,0,0
v048609,u015923,Wednesday,0,0
v048610,u025296,Sunday,0,0
v048611,u020052,Friday,1,35
v048612,u023583,Thursday,1,75
v048613,u001379,Saturday,0,0
v048614,u033616,Thursday,0,0
v048615,u006213,Thursday,0,0
v048616,u026216,Thursday,0,0
v048617,u014788,Thursday,0,0
v048618,u007430,Monday,0,0
v048619,u042847,Sunday,0,0
v048620,u018768,Wednesday,0,0
v048621,u021979,Sunday,0,0
v048622,u006011,Thursday,0,0
v048623,u030021,Friday,0,0
v048624,u023814,Thursday,0,0
v048625,u026119,Tuesday,0,0
v048626,u024698,Sunday,1,0
v048627,u033246,Saturday,0,0
v048628,u021545,Thursday,0,0
v048629,u046563,Wednesday,0,0
v048630,u004864,Wednesday,0,0
v048631,u036762,Wednesday,1,75
v048632,u021261,Friday,0,0
v048633,u020208,Sunday,0,0
v048634,u044960,Sunday,0,0
v048635,u045101,Saturday,1,75
v048636,u043937,Saturday,0,0
v048637,u003753,Tuesday,0,0
v048638,u008392,Sunday,0,0
v048639,u048444,Sunday,0,0
v048640,u009416,Sunday,0,0
v048641,u011382,Tuesday,0,0
v048642,u007002,Wednesday,0,0
v048643,u046161,Saturday,1,75
v048644,u014585,Wednesday,0,0
v048645,u044821,Sunday,1,0
v048646,u021729,Sunday,1,75
v048647,u009843,Monday,0,0
v048648,u018832,Thursday,1,0
v048649,u035171,Wednesday,0,0
v048650,u019253,Tuesday,1,0
v048651,u025372,Saturday,1,75
v048652,u022823,Tuesday,0,0
v048653,u017403,Saturday,0,0
v048654,u024732,Friday,0,0
v048655,u006035,Friday,0,0
v048656,u049412,Sunday,0,0
v048657,u046163,Thursday,1,0
v048658,u002277,Saturday,1,35
v048659,u041615,Sunday,1,35
v048660,u038705,Wednesday,0,0
v048661,u010698,Sunday,0,0
v048662,u004281,Thursday,0,0
v048663,u007622,Monday,0,0
v048664,u025713,Thursday,1,35
v048665,u047771,Sunday,0,0
v048666,u048659,Saturday,0,0
v048667,u004160,Saturday,0,0
v048668,u030369,Sunday,0,0
v048669,u028645,Wednesday,0,0
v048670,u048853,Saturday,0,0
v048671,u005427,Saturday,0,0
v048672,u038453,Saturday,0,0
v048673,u009432,Thursday,0,0
v048674,u037342,Wednesday,1,0
v048675,u048043,Monday,1,35
v048676,u026188,Friday,0,0
v048677,u036220,Sunday,0,0
v048678,u010353,Tuesday,0,0
v048679,u012682,Tuesday,0,0
v048680,u010364,Thursday,1,35
v048681,u049421,Tuesday,0,0
v048682,u020732,Monday,0,0
v048683,u007592,Sunday,0,0
v048684,u043748,Sunday,0,0
v048685,u006038,Thursday,0,0
v048686,u005646,Saturday,1,0
v048687,u039485,Sunday,0,0
v048688,u023451,Wednesday,0,0
v048689,u009311,Saturday,0,0
v048690,u039062,Saturday,1,0
v048691,u043733,Monday,0,0
v048692,u018294,Wednesday,0,0
v048693,u034227,Friday,0,0
v048694,u048959,Tuesday,0,0
v048695,u044684,Saturday,0,0
v048696,u042046,Tuesday,0,0
v048697,u022174,Friday,0,0
v048698,u020534,Tuesday,0,0
v048699,u001356,Saturday,0,0
v048700,u029237,Thursday,1,0
v048701,u001475,Saturday,0,0
v048702,u009042,Thursday,0,0
v048703,u018777,Monday,0,0
v048704,u038584,Saturday,1,0
v048705,u018233,Tuesday,0,0
v048706,u004090,Wednesday,0,0
v048707,u027049,Sunday,0,0
v048708,u026107,Wednesday,0,0
v048709,u002288,Sunday,0,0
v048710,u025353,Sunday,0,0
v048711,u040039,Monday,0,0
v048712,u039102,Tuesday,0,0
v048713,u016525,Tuesday,0,0
v048714,u022717,Wednesday,0,0
v048715,u031250,Saturday,0,0
v048716,u040330,Saturday,0,0
v048717,u015013,Saturday,0,0
v048718,u038958,Friday,1,35
v048719,u044659,Sunday,0,0
v048720,u035087,Friday,1,75
v048721,u008921,Sunday,0,0
v048722,u024101,Sunday,1,0
v048723,u021177,Thursday,0,0
v048724,u031299,Thursday,1,150
v048725,u008749,Saturday,0,0
v048726,u022660,Tuesday,0,0
v048727,u036459,Wednesday,0,0
v048728,u036029,Tuesday,1,0
v048729,u047292,Monday,0,0
v048730,u001161,Wednesday,1,75
v048731,u020012,Wednesday,0,0
v048732,u048037,Saturday,1,0
v048733,u013182,Sunday,0,0
v048734,u032455,Saturday,0,0
v048735,u000339,Saturday,0,0
v048736,u019906,Friday,0,0
v048737,u013519,Saturday,0,0
v048738,u039345,Monday,0,0
v048739,u032321,Sunday,0,0
v048740,u041052,Sunday,0,0
v048741,u003677,Wednesday,0,0
v048742,u047219,Friday,0,0
v048743,u011020,Wednesday,0,0
v048744,u047569,Wednesday,0,0
v048745,u042045,Thursday,0,0
v048746,u026636,Friday,0,0
v048747,u014991,Thursday,0,0
v048748,u024840,Thursday,0,0
v048749,u002934,Thursday,0,0
v048750,u014578,Sunday,0,0
v048751,u003664,Saturday,0,0
v048752,u048830,Saturday,0,0
v048753,u041107,Saturday,0,0
v048754,u011771,Thursday,0,0
v048755,u040568,Thursday,0,0
v048756,u029846,Monday,0,0
v048757,u001510,Saturday,1,75
v048758,u039076,Wednesday,0,0
v048759,u025630,Sunday,1,75
v048760,u024108,Thursday,0,0
v048761,u020512,Monday,0,0
v048762,u001466,Sunday,0,0
v048763,u012569,Monday,0,0
v048764,u030079,Wednesday,0,0
v048765,u038654,Monday,1,0
v048766,u047631,Monday,1,150
v048767,u014610,Friday,0,0
v048768,u049730,Saturday,0,0
v048769,u028627,Sunday,1,35
v048770,u001871,Tuesday,0,0
v048771,u044940,Sunday,0,0
v048772,u010805,Wednesday,0,0
v048773,u047303,Sunday,0,0
v048774,u006228,Friday,0,0
v048775,u018894,Sunday,1,0
v048776,u036488,Sunday,0,0
v048777,u019894,Sunday,1,35
v048778,u049497,Tuesday,0,0
v048779,u027071,Saturday,0,0
v048780,u031580,Tuesday,0,0
v048781,u038613,Monday,0,0
v048782,u027696,Sunday,0,0
v048783,u011765,Saturday,1,0
v048784,u011219,Saturday,0,0
v048785,u001785,Thursday,0,0
v048786,u007637,Monday,0,0
v048787,u012788,Thursday,1,150
v048788,u031761,Saturday,0,0
v048789,u024113,Wednesday,1,35
v048790,u044039,Monday,0,0
v048791,u004834,Thursday,0,0
v048792,u027160,Sunday,0,0
v048793,u036830,Friday,1,150
v048794,u010738,Monday,0,0
v048795,u029501,Saturday,0,0
v048796,u027618,Thursday,0,0
v048797,u041457,Thursday,0,0
v048798,u035556,Wednesday,1,0
v048799,u037621,Sunday,0,0
v048800,u027001,Wednesday,0,0
v048801,u014295,Sunday,0,0
v048802,u023881,Sunday,1,0
v048803,u030113,Sunday,1,0
v048804,u048826,Saturday,1,150
v048805,u048262,Friday,0,0
v048806,u024836,Monday,1,0
v048807,u015387,Monday,0,0
v048808,u035636,Wednesday,0,0
v048809,u021933,Wednesday,1,0
v048810,u048756,Thursday,0,0
v048811,u043437,Wednesday,0,0
v048812,u032327,Thursday,0,0
v048813,u035098,Wednesday,0,0
v048814,u026476,Monday,0,0
v048815,u048133,Saturday,0,0
v048816,u014186,Saturday,0,0
v048817,u007319,Thursday,0,0
v048818,u022713,Saturday,0,0
v048819,u018577,Tuesday,1,75
v048820,u012566,Saturday,1,75
v048821,u021328,Tuesday,1,75
v048822,u049275,Sunday,1,0
v048823,u030264,Saturday,0,0
v048824,u043612,Friday,0,0
v048825,u021907,Friday,0,0
v048826,u042563,Tuesday,0,0
v048827,u040437,Tuesday,0,0
v048828,u000640,Wednesday,0,0
v048829,u030516,Thursday,1,0
v048830,u048062,Tuesday,1,0
v048831,u025722,Sunday,1,75
v048832,u013023,Thursday,0,0
v048833,u046968,Saturday,0,0
v048834,u007579,Monday,1,35
v048835,u030372,Saturday,0,0
v048836,u021773,Saturday,0,0
v048837,u005554,Saturday,1,0
v048838,u045376,Monday,0,0
v048839,u019820,Monday,0,0
v048840,u004656,Tuesday,0,0
v048841,u048753,Wednesday,0,0
v048842,u013432,Monday,1,0
v048843,u045447,Saturday,1,0
v048844,u034261,Friday,0,0
v048845,u046355,Sunday,0,0
v048846,u030634,Saturday,0,0
v048847,u023808,Wednesday,0,0
v048848,u011558,Friday,1,0
v048849,u034092,Tuesday,1,75
v048850,u029624,Thursday,1,75
v048851,u034607,Wednesday,0,0
v048852,u034288,Saturday,0,0
v048853,u048160,Sunday,0,0
v048854,u011297,Friday,0,0
v048855,u033491,Thursday,0,0
v048856,u027432,Sunday,0,0
v048857,u028231,Saturday,1,0
v048858,u042718,Monday,0,0
v048859,u004853,Saturday,0,0
v048860,u047492,Tuesday,0,0
v048861,u037919,Wednesday,0,0
v048862,u031256,Sunday,1,35
